source_id,clip_id,split,titulo,spk,existing_text,source_url,source_video_id,start_time,end_time,expected_duration,extracted_duration,alignment_method,alignment_score,alignment_confidence,large_full_segment_text,turbo_full_segment_text,clip_audio_path,clip_video_path,status,notes
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0079,train,MI PRIMER AMOR - Storytime,f26,resulta que devolvi las llaves y ramiro me dio un beso,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,3.24,,youtube_auto_subs_fuzzy_ordered,34.49,none,,,,,blocked_alignment_failed,subtitle_raw_score=35.54; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0080,train,MI PRIMER AMOR - Storytime,f26,en verdad abajo de un televisor no se que ibas al colegio para apretarte con ramiro,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,376.039,380.649,4.56,4.61,youtube_auto_subs_fuzzy_ordered,54.29,low,abajo de utilizar los equipos del colegio para apretar pero a ramiro bueno,,,,needs_review,subtitle_raw_score=54.4; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0081,train,MI PRIMER AMOR - Storytime,f26,bueno en otra de las misiones que me hizo hacer ramiro esta vez fuimos juntos a la casona,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,380.659,384.879,4.28,4.22,youtube_auto_subs_fuzzy_ordered,70.28,medium,en otro de las misiones que me hizo a mi no estaremos juntos a la casona el dia,,,,needs_review,subtitle_raw_score=70.42; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0082,train,MI PRIMER AMOR - Storytime,f26,ese fue el dia que ramiro trato de encender el colegio basicamente el pensaba que iba a encender el colegio,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,384.889,387.819,4.6,2.93,youtube_auto_subs_fuzzy_ordered,57.74,low,que realmente trato de incendiar el colegio basicamente el pensaba que,,,,needs_review,subtitle_raw_score=61.37; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0083,train,MI PRIMER AMOR - Storytime,f26,la persona tenia un sotano era tipo re turbio se le caian las paredes la humedad,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,387.829,393.849,4.84,6.02,youtube_auto_subs_fuzzy_ordered,63.35,low,descendia con el giro la persona tenia un sotano creativo reto ruido eso se le caian las paredes la humedad es camara,,,,needs_review,subtitle_raw_score=65.79; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0084,train,MI PRIMER AMOR - Storytime,f26,estaba la cocina un baño ahi que daba miedo siempre de la nada te salia alguien de una puerta,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,393.859,397.659,4.76,3.8,youtube_auto_subs_fuzzy_ordered,60.86,low,cocina un bano ahi que daba miedo emprender a dante potes haria ain de una,,,,needs_review,subtitle_raw_score=62.88; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0085,train,MI PRIMER AMOR - Storytime,f26,bueno con ramiro nos metimos ahi solos y la idea de ramiro era incendiar el colegio,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,397.669,401.379,4.28,3.71,youtube_auto_subs_fuzzy_ordered,59.91,low,portada ya bueno contra mi nos metimos ahi solo si la idea de ramiro e,,,,needs_review,subtitle_raw_score=61.24; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0086,train,MI PRIMER AMOR - Storytime,f26,para perder el dia de clases años despues el colegio se incendio,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,401.389,405.309,3.8,3.92,youtube_auto_subs_fuzzy_ordered,74.95,medium,incendian puede que para perder el dia de clases anos despues que el colegio se,,,,needs_review,subtitle_raw_score=75.27; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0087,train,MI PRIMER AMOR - Storytime,f26,la cosa de ramiro se cumplio o sea años mas tarde pero el año pasado,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,405.319,409.779,4.4,4.46,youtube_auto_subs_fuzzy_ordered,81.11,high,incendio la cruza de ramiro se cumplio dos anos mas tarde pero el ano pasado,,,,needs_review,subtitle_raw_score=81.25; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0088,train,MI PRIMER AMOR - Storytime,f26,el colegio se incendio yo encima vivo al lado de mi colegio me desperte una mañana vi como se incendiaba la casona,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,409.789,416.159,4.52,6.37,youtube_auto_subs_fuzzy_ordered,62.45,low,del colegio se incendio la ultima violo mi colegio se desperto en la manana y como se incendiaba en la zona,,,,needs_review,subtitle_raw_score=66.54; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0089,train,MI PRIMER AMOR - Storytime,f26,y dije se cumplio la profecia bueno estabamos en el,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,3.24,,youtube_auto_subs_fuzzy_ordered,39.91,none,,,,,blocked_alignment_failed,subtitle_raw_score=42.01; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0090,train,MI PRIMER AMOR - Storytime,f26,no es gracioso no se por que me rio pero en su momento queriamos que esto sucediera,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,3.72,,youtube_auto_subs_fuzzy_ordered,46.31,none,,,,,blocked_alignment_failed,subtitle_raw_score=48.0; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0091,train,MI PRIMER AMOR - Storytime,f26,entonces con ramiro fuimos al sotano y habia una pava hirviendo agua de mate y ramiro me dijo,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,420.529,426.89,4.44,6.361,youtube_auto_subs_fuzzy_ordered,61.43,low,sucediera esto es contra mismos al sotano y habia una pava hirviendo agua de material,,,,needs_review,subtitle_raw_score=65.76; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0092,train,MI PRIMER AMOR - Storytime,f26,yo tipo que quiere este chico y me obligo a empezar a tirar,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,5.16,,youtube_auto_subs_fuzzy_ordered,39.68,none,,,,,blocked_alignment_failed,subtitle_raw_score=49.66; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0093,train,MI PRIMER AMOR - Storytime,f26,el agua hirviendo en el piso arriba de la mesa y yo tipo sabia,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,430.47,434.06,3.2,3.59,youtube_auto_subs_fuzzy_ordered,76.68,medium,estirar en agua hirviendo en el piso de arriba la mesa y yo creo sabia que la,,,,needs_review,subtitle_raw_score=77.9; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0094,train,MI PRIMER AMOR - Storytime,f26,que la casona no se iba a prender fuego con agua hirviendo que nada iba a pasar pero yo estaba tipo,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,434.07,436.879,4.0,2.809,youtube_auto_subs_fuzzy_ordered,70.52,medium,casona no se iba a prender fuego con agua y no que nada iba a pasar al,,,,needs_review,subtitle_raw_score=73.5; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0095,train,MI PRIMER AMOR - Storytime,f26,entonces yo dije si ramiro lo pide lo hare entonces ahi atinieron a la boluda,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,438.63,442.01,3.76,3.38,youtube_auto_subs_fuzzy_ordered,79.46,medium,entonces yo dije si rami nos lo pide lo hare entonces todavia tiene a la boluda,,,,needs_review,subtitle_raw_score=80.47; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0096,train,MI PRIMER AMOR - Storytime,f26,rociendo el piso de la casona con agua caliente claro nos quedamos asi,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,442.02,445.52,3.56,3.5,youtube_auto_subs_fuzzy_ordered,76.08,medium,rociando el piso de la cancion la con agua caliente claro que vamos asi es,,,,needs_review,subtitle_raw_score=76.25; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0097,train,MI PRIMER AMOR - Storytime,f26,y despues cuando termino ramiro nos quedamos asi como bueno y ahora cuando se prende ese fue el dia que ramiro trato,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,445.53,449.99,4.6,4.46,youtube_auto_subs_fuzzy_ordered,74.44,medium,poco termino tambien nos quedamos hicimos bueno y ahora cuando se prende esto fue el dia que tambien trato de,,,,needs_review,subtitle_raw_score=74.74; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0098,train,MI PRIMER AMOR - Storytime,f26,de incendiar la casona y no culmino bueno nosotros en el colegio de educacion fisica,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,450.0,453.8,4.08,3.8,youtube_auto_subs_fuzzy_ordered,82.54,high,encender la casona y no culmino ahora nosotros en el colegio educacion fisica,,,,needs_review,subtitle_raw_score=83.23; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0099,train,MI PRIMER AMOR - Storytime,f26,jugabamos siempre al quemado siempre a contra b la pelea a contra b,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,453.81,458.12,4.28,4.31,youtube_auto_subs_fuzzy_ordered,68.77,medium,juegos siempre hay quemado siempre a contra ven o la pelea contra ve en su,,,,needs_review,subtitle_raw_score=68.84; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0100,train,MI PRIMER AMOR - Storytime,f26,nosotros estabamos en el a y ganaba el que claramente quemaba mas gente mas rapido,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,458.13,461.9,4.16,3.77,youtube_auto_subs_fuzzy_ordered,77.85,medium,estabamos unidad y gana el que claramente quemaba mas gente mas rapido,,,,needs_review,subtitle_raw_score=78.79; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0101,train,MI PRIMER AMOR - Storytime,f26,y siempre quedaba uno tipo quedaba uno contra uno y eran tipo quedaban siempre los mejores,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,461.91,465.14,3.96,3.23,youtube_auto_subs_fuzzy_ordered,58.48,low,y siempre queda unos activos que a uno contra uno y aqui porque hagan siempre,,,,needs_review,subtitle_raw_score=60.32; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0102,train,MI PRIMER AMOR - Storytime,f26,o sea siempre estaban los que corrian de una esquina a la otra esquivando la pelota,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,465.15,468.98,3.44,3.83,youtube_auto_subs_fuzzy_ordered,63.08,low,los mejores o sea siempre esta en los que corriendo una esquina la otra,,,,needs_review,subtitle_raw_score=64.21; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0103,train,MI PRIMER AMOR - Storytime,f26,despues estaban los que se ponian adelante de todo y saltaban la pelota esquivaban miraban,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,468.99,474.77,4.36,5.78,youtube_auto_subs_fuzzy_ordered,60.55,low,tirando la pelota despues estan los que se ponen delante todo y saltaban la pelota esquiva admira antiguo un giro en,,,,needs_review,subtitle_raw_score=63.81; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0104,train,MI PRIMER AMOR - Storytime,f26,un giro en el aire 362 nos quedamos tipo wow sos el mas capo,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,474.78,479.06,4.24,4.28,youtube_auto_subs_fuzzy_ordered,53.95,low,el aire 300 nos queda un tipo grabado sos el mas aca por ramiro en una persona,,,,needs_review,subtitle_raw_score=54.04; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0105,train,MI PRIMER AMOR - Storytime,f26,ramiro era una persona que le encantaba el deporte era muy deportista y competitivo,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,479.07,482.45,4.24,3.38,youtube_auto_subs_fuzzy_ordered,62.41,low,que le canta al deporte era muy deportista y competitivo y ahi tambien,,,,needs_review,subtitle_raw_score=64.44; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0106,train,MI PRIMER AMOR - Storytime,f26,y a mi tambien siempre me gusto el deporte entonces el momento del quemado era el momento de que,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,482.46,485.719,4.0,3.259,youtube_auto_subs_fuzzy_ordered,60.58,low,si no me gusto el deporte entonces eso mientras el clima 2 en el momento de que,,,,needs_review,subtitle_raw_score=62.43; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0107,train,MI PRIMER AMOR - Storytime,f26,cada uno demostraba sus habilidades y habia una chica que le gustaba a ramiro si no estan enterados,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,485.729,491.51,4.56,5.781,youtube_auto_subs_fuzzy_ordered,63.8,low,chrome nos demostraron sus habilidades y habia una chica que le gusta ramirez estan enterados tram y no me decia a mi,,,,needs_review,subtitle_raw_score=66.48; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0108,train,MI PRIMER AMOR - Storytime,f26,ramiro me decia a mi que yo ocupaba el 49 de su corazon,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,4.36,,youtube_auto_subs_fuzzy_ordered,35.87,none,,,,,blocked_alignment_failed,subtitle_raw_score=36.06; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0109,train,MI PRIMER AMOR - Storytime,f26,y esta otra chica ocupaba el 51 de su corazon yo tenia que pelear,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,492.449,498.469,3.96,6.02,youtube_auto_subs_fuzzy_ordered,62.86,low,49 su corazon y esta otra chica ocupada en 51 su corazon tienes que pelear por,,,,needs_review,subtitle_raw_score=68.06; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0110,train,MI PRIMER AMOR - Storytime,f26,por cambiar este porcentaje en mi pelea diaria y constante de dia en el colegio para que,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,498.479,501.95,4.24,3.471,youtube_auto_subs_fuzzy_ordered,74.37,medium,cambiar este porcentaje en viena en mi pelea diaria y constante dia del colegio,,,,needs_review,subtitle_raw_score=76.18; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0111,train,MI PRIMER AMOR - Storytime,f26,ramiro y su enamoramiento por mi suba al 51 y el de la chica,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,501.96,507.769,4.44,5.809,youtube_auto_subs_fuzzy_ordered,78.39,medium,para que ramiro y su enamoramiento por me suba al 51 y el de la chica baja el,,,,needs_review,subtitle_raw_score=81.47; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0112,train,MI PRIMER AMOR - Storytime,f26,baja al 49 ese era el tipo lo que yo queria en la vida yo no sabia lo que valia en ese entonces,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,507.779,510.739,4.44,2.96,youtube_auto_subs_fuzzy_ordered,79.17,medium,tipo lo que yo queria en la vida yo no sabia lo que valia en ese entonces,,,,needs_review,subtitle_raw_score=82.5; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0113,train,MI PRIMER AMOR - Storytime,f26,entonces jugabamos al quemado y esta chica supuestamente se paraba,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,510.749,515.839,4.28,5.09,youtube_auto_subs_fuzzy_ordered,65.89,medium,entonces vamos a victimado y esta chica supuestamente se paraba adelante de todo,,,,needs_review,subtitle_raw_score=67.78; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0114,train,MI PRIMER AMOR - Storytime,f26,adelante de todo y cuando le tiraban pelotas ella las saltaba y las esquivaba,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,3.84,,youtube_auto_subs_fuzzy_ordered,45.35,none,,,,,blocked_alignment_failed,subtitle_raw_score=45.71; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0115,train,MI PRIMER AMOR - Storytime,f26,entonces ramiro estaba como no le encantaba que ella fuera valiente que se meta,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,518.94,524.42,4.16,5.48,youtube_auto_subs_fuzzy_ordered,55.26,low,la mina estaba como no le encantaba que ya fue valiente todo primera raiz ya vos,,,,needs_review,subtitle_raw_score=58.43; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0116,train,MI PRIMER AMOR - Storytime,f26,adelante de todo el me agarraba y me decia vos tenes que ser vamos a ponerle un nombre a esta chica,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,4.32,,youtube_auto_subs_fuzzy_ordered,40.83,none,,,,,blocked_alignment_failed,subtitle_raw_score=45.09; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0117,train,MI PRIMER AMOR - Storytime,f26,vamos a ponerle la esquivadora la mas esquivadora me decia,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,3.6,,youtube_auto_subs_fuzzy_ordered,37.0,none,,,,,blocked_alignment_failed,subtitle_raw_score=37.22; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0118,train,MI PRIMER AMOR - Storytime,f26,vos tenes que ser como la mas esquivadora tenes que ir poniendote adelante de todo,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,4.4,,youtube_auto_subs_fuzzy_ordered,33.55,none,,,,,blocked_alignment_failed,subtitle_raw_score=34.41; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0119,train,MI PRIMER AMOR - Storytime,f26,porque a mi me gustan las chicas valientes me gustan las chicas que se la van que no se quedan,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,535.37,539.12,4.36,3.75,youtube_auto_subs_fuzzy_ordered,65.89,medium,mas adelante todo porque me gustan las chicas valientes no se las chicas que se la bancan los que se quedan atras y,,,,needs_review,subtitle_raw_score=67.29; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0120,train,MI PRIMER AMOR - Storytime,f26,atras y corren cual ganado el queria una que se ponga el equipo al hombro,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,539.13,543.65,4.32,4.52,youtube_auto_subs_fuzzy_ordered,80.45,high,corren cual ganado el queria una que se ponga en equipo al hombro sexo en ese,,,,needs_review,subtitle_raw_score=80.91; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0121,train,MI PRIMER AMOR - Storytime,f26,entonces yo en ese momento tenia dos opciones decirle al flaco que carajo me esta diciendo,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,543.66,546.59,3.8,2.93,youtube_auto_subs_fuzzy_ordered,72.43,medium,momento tenia dos opciones decirles flaco que carajo me esta diciendo como,,,,needs_review,subtitle_raw_score=74.72; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0122,train,MI PRIMER AMOR - Storytime,f26,como te va a gustar a alguien nada mas porque esquiva pelotas o decirle,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,546.6,550.61,3.84,4.01,youtube_auto_subs_fuzzy_ordered,75.45,medium,te va a gustar a alguien dado porque esquiva pelotas o decirle o bien rama o,,,,needs_review,subtitle_raw_score=75.89; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0123,train,MI PRIMER AMOR - Storytime,f26,obvio rama voy a tratar de esquivar la maxima cantidad de pelotas que pueda y claramente,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,550.62,554.629,4.44,4.009,youtube_auto_subs_fuzzy_ordered,72.84,medium,de dotarle esquivar la maxima cantidad de pelotas que pueda y claramente cuales,,,,needs_review,subtitle_raw_score=73.81; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0124,train,MI PRIMER AMOR - Storytime,f26,cual se piensa que elegi obviamente yo elegi la de listo tengo que ser la mejor jugadora,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,554.639,558.85,4.48,4.211,youtube_auto_subs_fuzzy_ordered,70.4,medium,tenes han elegido obviamente yo elegi la de visto tengo que ser la mejor,,,,needs_review,subtitle_raw_score=71.0; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0125,train,MI PRIMER AMOR - Storytime,f26,de quemado cada vez que jugabamos al quemado desde que ramiro,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,558.86,562.55,4.48,3.69,youtube_auto_subs_fuzzy_ordered,55.99,low,en su vida jugabamos al quemado desde el,,,,needs_review,subtitle_raw_score=57.75; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0126,train,MI PRIMER AMOR - Storytime,f26,me dijo eso yo me ponia adelante de todo literalmente me ponia primera,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,562.56,566.81,4.04,4.25,youtube_auto_subs_fuzzy_ordered,83.67,high,camino me dijo eso yo me ponia a delante de todo literalmente me ponia la primera,,,,needs_review,subtitle_raw_score=84.19; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0127,train,MI PRIMER AMOR - Storytime,f26,en el quemado para que me cagaran a pelotazos encima era una pelota dura dolian los pelotazos,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,566.82,571.73,4.4,4.91,youtube_auto_subs_fuzzy_ordered,60.71,low,en el llamado para que mi canal a la pelota sus sesiones era una pelota dura dolia en los puestos o si jugamos tipo,,,,needs_review,subtitle_raw_score=61.87; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0128,train,MI PRIMER AMOR - Storytime,f26,y jugabamos tipo contra pies y pies y los pies te la tiraban sin piedad o sea le chupabas un huevo,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,4.24,,youtube_auto_subs_fuzzy_ordered,49.94,none,,,,,blocked_alignment_failed,subtitle_raw_score=50.91; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0129,train,MI PRIMER AMOR - Storytime,f26,y te querian quemar le chupabas siete huevos y medio y te rompian la cabeza porque,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,575.58,579.56,3.76,3.98,youtube_auto_subs_fuzzy_ordered,67.33,medium,quemar le chupaba 7 huevos medios y te rompian la cabeza porque en la cosa de,,,,needs_review,subtitle_raw_score=67.92; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0130,train,MI PRIMER AMOR - Storytime,f26,encima la cosa era tirar de la cintura para abajo y a veces te la pegaban por arriba,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,579.57,583.25,4.32,3.68,youtube_auto_subs_fuzzy_ordered,51.34,low,actividad de la cintura para abajo es trate de apear por arriba pues no se van,,,,needs_review,subtitle_raw_score=52.82; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0131,train,MI PRIMER AMOR - Storytime,f26,porque no se iban a apuntar entendes entonces yo me ponia adelante de todo y me,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,583.26,587.78,4.04,4.52,youtube_auto_subs_fuzzy_ordered,62.31,low,a apuntar entonces entonces yo ponia adelante todo y me comia aca pelotazo,,,,needs_review,subtitle_raw_score=63.5; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0132,train,MI PRIMER AMOR - Storytime,f26,comia cada pelotazo pero tambien saltaba en ese momento debe haber sido el momento mas deportista,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,587.79,591.56,4.96,3.77,youtube_auto_subs_fuzzy_ordered,70.34,medium,pero tambien saltaba osea y ese momento de haber sido el momento mas deportistas,,,,needs_review,subtitle_raw_score=72.74; pending_clip_extraction_asr_gpt
f26__MI_PRIMER_AMOR_-_Storytime,f26::MI PRIMER AMOR - Storytime::clip_0133,train,MI PRIMER AMOR - Storytime,f26,de toda mi vida era un acrobata que ustedes no entienden o sea yo literalmente me tiraba,https://www.youtube.com/watch?v=EEZp2cH-prw,EEZp2cH-prw,,,3.4,,youtube_auto_subs_fuzzy_ordered,34.19,none,,,,,blocked_alignment_failed,subtitle_raw_score=35.1; pending_clip_extraction_asr_gpt
