dataset_group,source_id,clip_id,split,spk,titulo,source_url,source_video_id,start_time,end_time,mp4_visual_roi_path,npz_path,clip_with_audio_path,existing_text,large_text,turbo_text,clean_gpt_text,selected_training_text,text_source,clean_status,clean_confidence,patch_count,alignment_confidence,asr_status,gpt_status,usable_for_training,usable_for_eval,needs_review,failure_reason,notes
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0139,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,834.0,840.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0139.mp4,,hoy tiene 78 en este momento he tenido meses buenos y meses malos,hoy tiene 78 en este momento he tenido meses buenos y meses malos,hoy tiene 78 en este momento he tenido meses buenos y meses malos,hoy tiene 78 en este momento he tenido meses buenos y meses malos,clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0140,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,840.0,846.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0140.mp4,,Y el tema es no perder el norte.,Y el tema es no perder el norte.,Y el tema es no perder el norte.,Y el tema es no perder el norte.,clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0141,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,846.0,852.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0141.mp4,,Tener claro que el rumbo es este y que no hay una economía en el mundo que haya progresado con inflación.,tener claro que el rumbo es este y que no hay una economía en el mundo que haya progresado con inflación.,Tener claro que el rumbo es este y que no hay una economía en el mundo que haya progresado con inflación.,Tener claro que el rumbo es este y que no hay una economía en el mundo que haya progresado con inflación.,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0142,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,852.0,858.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0142.mp4,,No hay una economía en el mundo que haya progresado sin crédito.,No hay una economía en el mundo que haya progresado sin crédito. No hay una economía en el mundo.,No hay una economía en el mundo que haya progresado sin crédito.,No hay una economía en el mundo que haya progresado sin crédito.,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0143,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,858.0,864.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0143.mp4,,"el mundo que haya progresado con tantos aranceles, tantas trabas y tantas regulaciones. Entonces eso es cierto.","el mundo que haya progresado con tantos aranceles, tantas trabas y tantas regulaciones. Entonces eso es cierto.","el mundo que haya progresado con tantos aranceles, tantas trabas y tantas regulaciones. Entonces eso es cierto.","el mundo que haya progresado con tantos aranceles, tantas trabas y tantas regulaciones. Entonces eso es cierto.",clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0144,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,864.0,870.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0144.mp4,,estamos haciendo de argentina el país más libre del mundo este es el camino nos va a ir bien a pesar,Nosotros estamos haciendo de Argentina el país más libre del mundo. Este es el camino. Nos va a ir bien a pesar.,"Nosotros estamos haciendo de Argentina el país más libre del mundo. Este es el camino, nos va a ir bien a pesar","Nosotros estamos haciendo de Argentina el país más libre del mundo. Este es el camino, nos va a ir bien a pesar",clean_gpt_v1,completed_clean_gpt,medium,1,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0145,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,870.0,876.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0145.mp4,,"de que hay algunos sectores que bueno, sí, les cuesta pero si mirás el EMA es 12 de 16","de que hay algunos sectores que, bueno, sí, les cuesta. Pero si mirás el EMAE, 12, 16...","de que hay algunos sectores que bueno, sí, les cuesta pero si mirás el EMAE es 12 de 16","de que hay algunos sectores que bueno, sí, les cuesta pero si mirás el EMAE es 12 de 16",clean_gpt_v1,completed_clean_gpt,high,1,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0146,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,876.0,882.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0146.mp4,,"sectores, estar en verde. No podés elegir el número del 13, el 14, el 15. No, pero esto está mal. Y así.","sectores estar en verde. No podés elegir el número del 13, el 14, el 15. No, pero esto está mal. Y así.","sectores, estar en verde. No podés elegir el número del 13, el 14, el 15. No, pero esto está mal. Y así.","sectores, estar en verde. No podés elegir el número del 13, el 14, el 15. No, pero esto está mal. Y así.",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0147,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,882.0,888.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0147.mp4,,"está todo el mundo mal y nadie llega, como están tratando de instalar permanentemente, que salen los reporteros y los vean retos.","está todo el mundo mal y nadie llega, como están tratando de instalar permanentemente, que salen los reporteros, los ven en retorno.","está todo el mundo mal y nadie llega, como están tratando de instalar permanentemente, que salen los reporteros y los vean retos.","está todo el mundo mal y nadie llega, como están tratando de instalar permanentemente, que salen los reporteros y los vean retos.",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0148,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,888.0,894.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0148.mp4,,"tiro, lo ves por aquí y por allá, buscando quién dice que cerró el comercio del esquino, que cerró toda la cuadra.","tiro, lo ves por aquí y por allá, buscando quién dice que cerró el comercio del esquino, que cerró toda la cuadra.","tiro, lo ves por aquí y por allá, buscando quién dice que cerró el comercio de la esquina, que cerró toda la cuadra.","tiro, lo ves por aquí y por allá, buscando quién dice que cerró el comercio de la esquina, que cerró toda la cuadra.",clean_gpt_v1,completed_clean_gpt,medium,1,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0149,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,894.0,900.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0149.mp4,,o que diga esa opinión la generaliza y después te generan un microclima te bajan las expectativas,"o que diga esa opinión, la generaliza y después te generan un microclima, te bajan las expectativas.",o que diga esa opinión la generaliza y después te generan un microclima te bajan las expectativas,o que diga esa opinión la generaliza y después te generan un microclima te bajan las expectativas,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0150,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,900.0,906.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0150.mp4,,porque empiezan a tratar de instalar eso sabes por qué porque no tienen nada para ofrecer del otro lado,porque empiezan a tratar de instalar eso sabes por qué porque no tienen nada para ofrecer del otro lado,porque empiezan a tratar de instalar eso sabes por qué porque no tienen nada para ofrecer del otro lado,porque empiezan a tratar de instalar eso sabes por qué porque no tienen nada para ofrecer del otro lado,clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0151,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,906.0,912.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0151.mp4,,"Entonces, juzgar a este gobierno por 30 meses, habiéndolo petardeado...","Entonces, juzgar a este gobierno por 30 meses, habiéndolo petardeado...","Entonces, juzgar a este gobierno por 30 meses, habiéndolo petardeado...","Entonces, juzgar a este gobierno por 30 meses, habiéndolo petardeado...",clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0152,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,912.0,918.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0152.mp4,,20 de los últimos 30 y con los grandes resultados que se están obteniendo más allá de las dificultades.,"20 de los últimos 30 y con los grandes resultados que se están obteniendo, más allá de las dificultades.",20 de los últimos 30 y con los grandes resultados que se están obteniendo más allá de las dificultades.,20 de los últimos 30 y con los grandes resultados que se están obteniendo más allá de las dificultades.,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0153,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,918.0,924.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0153.mp4,,"y todo, me parece injusto. Martín, hay una similitud que yo le he dicho en infinadas ocasiones","y todo, me parece injusto. Martín, hay una similitud que yo le he dicho en infinidad de ocasiones.","y todo, me parece injusto. Martín, hay una similitud que yo le he dicho en infinidad de ocasiones","y todo, me parece injusto. Martín, hay una similitud que yo le he dicho en infinidad de ocasiones",clean_gpt_v1,completed_clean_gpt,medium,1,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0154,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,924.0,930.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0154.mp4,,que yo detecto muy claramente entre el presidente y este proyecto político.,que yo detecto muy claramente entre el presidente y este proyecto político.,que yo detecto muy claramente entre el presidente y este proyecto político.,que yo detecto muy claramente entre el presidente y este proyecto político.,clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0155,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,930.0,936.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0155.mp4,,"que bancaron ustedes y el kirchnerismo, que tiene que ver con una evocación...",encarnan ustedes y el kirchnerismo que tienen que ver con una evocación,"que encarnan ustedes y el kirchnerismo, que tiene que ver con una evocación...","que encarnan ustedes y el kirchnerismo, que tiene que ver con una evocación...",clean_gpt_v1,completed_clean_gpt,medium,1,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0156,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,936.0,942.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0156.mp4,,"a los resultados electorales, frente a las críticas, es decir, ¿qué decía el kirchnerismo? Dos cosas.","a los resultados electorales frente a las críticas, es decir, ¿qué decía el kirchnerismo? Dos cosas. Cada vez que vamos a...","a los resultados electorales, frente a las críticas, es decir, ¿qué decía el kirchnerismo? Dos cosas.","a los resultados electorales, frente a las críticas, es decir, ¿qué decía el kirchnerismo? Dos cosas.",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0157,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,942.0,948.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0157.mp4,,"elecciones ganamos, o sea, frente a la cadena del desánimo, decía Cristina, o frente a","ganamos, o sea, frente a la cadena del desánimo, decía Cristina, o frente a...","elecciones ganamos, o sea, frente a la cadena del desánimo, decía Cristina, o frente a","elecciones ganamos, o sea, frente a la cadena del desánimo, decía Cristina, o frente a",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0158,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,948.0,954.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0158.mp4,,"o con la idea de armen un partido y ganen las elecciones. Perdón, pero no...","o con la idea de armen un partido en las elecciones. Perdón, pero no como...","o con la idea de armen un partido y ganen las elecciones. Perdón, pero no...","o con la idea de armen un partido y ganen las elecciones. Perdón, pero no...",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0159,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,954.0,960.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0159.mp4,,"comparto. Pero para, ahora, ahora, y bueno, el kirchnerismo tenía otro",pero para ahora ahora y bueno el guisnerismo tenía otro,"comparto. Pero para, ahora, ahora, y bueno, el kirchnerismo tenía otro","comparto. Pero para, ahora, ahora, y bueno, el kirchnerismo tenía otro",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0160,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,960.0,966.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0160.mp4,,"otra similitud respecto a la situación política, que es durante mucho tiempo una oposición muy desarticulada.","Otra similitud respecto a la situación política, que es durante mucho tiempo una oposición muy desarticulada.","otra similitud respecto a la situación política, que es durante mucho tiempo una oposición muy desarticulada.","otra similitud respecto a la situación política, que es durante mucho tiempo una oposición muy desarticulada.",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0161,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,966.0,972.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0161.mp4,,y entonces la pelea del proyecto político de Cristina era con los medios de comunicación y la verdad es que los medios de comunicación,y entonces la pelea del proyecto político de Cristina era con los medios de comunicación. Y la verdad es que los medios de comunicación,y entonces la pelea del proyecto político de Cristina era con los medios de comunicación y la verdad es que los medios de comunicación,y entonces la pelea del proyecto político de Cristina era con los medios de comunicación y la verdad es que los medios de comunicación,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0162,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,972.0,978.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0162.mp4,,fueron muy críticos con el kirchnerismo durante mucho tiempo y me acuerdo patente de un negro,fueron muy críticos con el kirchnerismo durante mucho tiempo y me acuerdo patente de un,fueron muy críticos con el kirchnerismo durante mucho tiempo y me acuerdo patente de un,fueron muy críticos con el kirchnerismo durante mucho tiempo y me acuerdo patente de un,clean_gpt_v1,completed_clean_gpt,medium,1,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0163,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,978.0,984.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0163.mp4,,editorial de un diario de tirada nacional que 15 días antes de las elecciones de 2011 decía virtual,"editorial de un diario de tirada nacional que 15 días antes de las elecciones de 2011, decía virtual",editorial de un diario de tirada nacional que 15 días antes de las elecciones de 2011 decía virtual,editorial de un diario de tirada nacional que 15 días antes de las elecciones de 2011 decía virtual,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0164,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,984.0,990.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0164.mp4,,balotaje virtual empate entre Cristina y creo que era Ernest Viner el segundo.,"Balotage virtual empate entre Cristina y creo que era Armes Biner el segundo y bueno, y termina...",balotaje virtual empate entre Cristina y creo que era Hermes Binner el segundo.,balotaje virtual empate entre Cristina y creo que era Hermes Binner el segundo.,clean_gpt_v1,completed_clean_gpt,high,1,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0165,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,990.0,996.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0165.mp4,,Con un resultado muy amplio a favor del frente para la victoria. Claramente vos no...,Con un resultado muy amplio a favor del Frente para la Victoria. Claramente vos no...,Con un resultado muy amplio a favor del Frente para la Victoria. Claramente vos no...,Con un resultado muy amplio a favor del Frente para la Victoria. Claramente vos no...,clean_gpt_v1,completed_clean_gpt,high,1,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0166,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,996.0,1002.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0166.mp4,,las similitudes porque yo no estoy hablando de proyecto económico político etcétera sino en el,compartir las similitudes porque yo no estoy hablando de proyecto económico político etcétera sino en el ejercicio de,las similitudes porque yo no estoy hablando de proyecto económico político etcétera sino en el,las similitudes porque yo no estoy hablando de proyecto económico político etcétera sino en el,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0167,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,1002.0,1008.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0167.mp4,,el poder del kirchnerismo con la libertad avanza y esto yo cierro la grita acá pues enojan todos,"el poder del kirchnerismo con la libertad avanza. Y esto yo cierro la grita acá porque se enojan todos, se enojan ustedes, se enojan",el poder del kirchnerismo con La Libertad Avanza. Y esto yo cierro la grieta acá porque se enojan todos,el poder del kirchnerismo con La Libertad Avanza. Y esto yo cierro la grieta acá porque se enojan todos,clean_gpt_v1,completed_clean_gpt,high,1,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0168,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,1008.0,1014.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0168.mp4,,No me enojo. ¿Vos creés que el camino va a ser similar?,"Jalquinerismo. No, no me voy a enojar. Estoy tranquilo. ¿Vos creés que el camino va a ser similar en el...",No me enojo. ¿Vos creés que el camino va a ser similar?,No me enojo. ¿Vos creés que el camino va a ser similar?,clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0169,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,1014.0,1020.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0169.mp4,,sentido que este ruido mediático del que hablas vos va a terminar con un triunfo electoral contundente del gobierno.,sentido que este ruido mediático del que hablas vos va a terminar con un triunfo electoral contundente del gobierno.,sentido que este ruido mediático del que hablas vos va a terminar con un triunfo electoral contundente del gobierno.,sentido que este ruido mediático del que hablas vos va a terminar con un triunfo electoral contundente del gobierno.,clean_gpt_v1,completed_clean_gpt,high,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
argentina/new_discovery,nd__jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0170,train,Cenital,Martin Menem con Iván Schargrodsky en #OnTheRecord,https://www.youtube.com/watch?v=jgp8WZvtkWU,jgp8WZvtkWU,1020.0,1026.0,,,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0170.mp4,,"gobierno el año que viene, o que el ruido mediático puede impactar en las expectativas económicas","gobierno el año que viene, o que el ruido mediático puede impactar en las expectativas económicas.","gobierno el año que viene, o que el ruido mediático puede impactar en las expectativas económicas","gobierno el año que viene, o que el ruido mediático puede impactar en las expectativas económicas",clean_gpt_v1,completed_clean_gpt,medium,0,new_discovery,completed_large_turbo,completed_clean_gpt,false,false,false,pending_new_discovery_roi_npz,gpt_cleaning_applied
