dataset_group,source_id,clip_id,split,spk,titulo,source_url,source_video_id,start_time,end_time,mp4_visual_roi_path,npz_path,clip_with_audio_path,existing_text,large_text,turbo_text,clean_gpt_text,selected_training_text,text_source,clean_status,clean_confidence,patch_count,alignment_confidence,asr_status,gpt_status,usable_for_training,usable_for_eval,needs_review,failure_reason,notes
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0119,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,496.199,499.469,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0119.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0119.npz,,no fueron frienzoneos tranqui fueron mejor amigo mejor amigo,,,,no fueron frienzoneos tranqui fueron mejor amigo mejor amigo,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0120,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,499.479,505.35,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0120.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0120.npz,,mejor amigo somos muy buenos amigos recontra recontra,,,,mejor amigo somos muy buenos amigos recontra recontra,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0121,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,505.36,508.83,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0121.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0121.npz,,recontra amigos che nunca tuve un mejor amigo que vos,,,,recontra amigos che nunca tuve un mejor amigo que vos,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0122,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,508.84,511.629,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0122.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0122.npz,,y como amigo sos el mejor amigo me explico,,,,y como amigo sos el mejor amigo me explico,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0123,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,511.639,514.469,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0123.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0123.npz,,tipo lugares donde yo estaba enterrado en el fanco,,,,tipo lugares donde yo estaba enterrado en el fanco,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0124,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,514.479,517.469,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0124.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0124.npz,,y no podia salir aca todavia tengo oportunidad,,,,y no podia salir aca todavia tengo oportunidad,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0125,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,517.479,521.87,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0125.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0125.npz,,le dedique una cancion que es tendencia a trepa si ya con eso no lo logro,,,,le dedique una cancion que es tendencia a trepa si ya con eso no lo logro,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0126,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,521.88,524.79,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0126.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0126.npz,,ya esta me corro todos los huevos    ella a mi me lo dijo,,,,ya esta me corro todos los huevos    ella a mi me lo dijo,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0127,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,524.8,530.75,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0127.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0127.npz,,ella a mi me lo dijo amigos por ahora nunca dijo,,,,ella a mi me lo dijo amigos por ahora nunca dijo,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0128,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,530.76,534.59,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0128.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0128.npz,,amigos para siempre por ahora somos amigos yo estoy tratando de no ser amigo,,,,amigos para siempre por ahora somos amigos yo estoy tratando de no ser amigo,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0129,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,534.6,537.15,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0129.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0129.npz,,pero tampoco estoy tratando de o sea porque te lo voy a negar,,,,pero tampoco estoy tratando de o sea porque te lo voy a negar,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0130,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,537.16,541.59,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0130.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0130.npz,,en un futuro ser el novio no te voy a decir no no me gustaria ser el novio,,,,en un futuro ser el novio no te voy a decir no no me gustaria ser el novio,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0131,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,541.6,544.67,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0131.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0131.npz,,si claramente pero no es lo que estoy buscando en este momento,,,,si claramente pero no es lo que estoy buscando en este momento,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0132,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,544.68,546.389,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0132.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0132.npz,,en este momento estoy como buscando y salir de esa zona de solo amigos,,,,en este momento estoy como buscando y salir de esa zona de solo amigos,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0133,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,546.399,553.23,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0133.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0133.npz,,y que yo me tendre como que haya onda no no no no,,,,y que yo me tendre como que haya onda no no no no,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0134,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,,,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0134.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0134.npz,,pero mas que amigos o sea quiero ya como     ahora estoy en amigos,,,,pero mas que amigos o sea quiero ya como     ahora estoy en amigos,existing_text,blocked_alignment_failed,low,0,none,blocked_alignment_failed,blocked_no_asr_context,true,false,true,blocked_alignment_failed,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0135,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,555.16,561.75,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0135.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0135.npz,,ahora estoy como en el punto de tengo que salir de esta mi abuelo me dijo una vez una frase,,,,ahora estoy como en el punto de tengo que salir de esta mi abuelo me dijo una vez una frase,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0137,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,569.6,571.47,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0137.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0137.npz,,que quiere que haga que quiere que haga las palabras del nono se respetan,,,,que quiere que haga que quiere que haga las palabras del nono se respetan,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f23__ME_DEJARON_EN_LA_FRIENDZONE_EL_D_A_DEL_AMIGO,f23::ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO::clip_0140,train,f23,ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO,https://www.youtube.com/watch?v=nZHGzdXgbCI,nZHGzdXgbCI,578.44,582.91,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0140.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME DEJARON EN LA FRIENDZONE EL DÍA DEL AMIGO/clip_0140.npz,,y te dijo si y asi naciste vos pero tu asi naciste tu viejo,,,,y te dijo si y asi naciste vos pero tu asi naciste tu viejo,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f24__ME_ROBAN_Y_CASI_ME_MATAN_StoryTime_LUCAS_CASTEL,f24::ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL::clip_0000,train,f24,ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL,https://www.youtube.com/watch?v=sJ3XShU8Ihg,sJ3XShU8Ihg,,,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0000.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0000.npz,,oh mas vale que me des el telefono todo porque te disparo entendes no amigo no me robes porque compre celular hace poco y la verdad no me gusta que me roben a mi sabes ah bueno tranqui no no te robo me voy al cine mejor,,,,oh mas vale que me des el telefono todo porque te disparo entendes no amigo no me robes porque compre celular hace poco y la verdad no me gusta que me roben a mi sabes ah bueno tranqui no no te robo me voy al cine mejor,existing_text,blocked_alignment_failed,low,0,none,blocked_alignment_failed,blocked_no_asr_context,true,false,true,blocked_alignment_failed,
argentina/existing,f24__ME_ROBAN_Y_CASI_ME_MATAN_StoryTime_LUCAS_CASTEL,f24::ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL::clip_0001,train,f24,ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL,https://www.youtube.com/watch?v=sJ3XShU8Ihg,sJ3XShU8Ihg,11.67,22.52,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0001.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0001.npz,,dale gracias che buen finde bienvenidos amigos como estan sean bienvenidos a otro video mas gente estoy muy contento porque el dia de hoy despues de tanto tiempo traigo un story time ya paso,,,,dale gracias che buen finde bienvenidos amigos como estan sean bienvenidos a otro video mas gente estoy muy contento porque el dia de hoy despues de tanto tiempo traigo un story time ya paso,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f24__ME_ROBAN_Y_CASI_ME_MATAN_StoryTime_LUCAS_CASTEL,f24::ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL::clip_0002,train,f24,ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL,https://www.youtube.com/watch?v=sJ3XShU8Ihg,sJ3XShU8Ihg,23.97,31.099,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0002.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0002.npz,,mucho tiempo meses del anterior con la historia que vengo hoy es sobre algo grave no sobre robo seas del pais que seas yo creo que alguna vez estuviste en una situacion peligrosa por ejemplo yo soy de argentina y cuando viajo a otros paises,,,,mucho tiempo meses del anterior con la historia que vengo hoy es sobre algo grave no sobre robo seas del pais que seas yo creo que alguna vez estuviste en una situacion peligrosa por ejemplo yo soy de argentina y cuando viajo a otros paises,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f24__ME_ROBAN_Y_CASI_ME_MATAN_StoryTime_LUCAS_CASTEL,f24::ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL::clip_0003,train,f24,ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL,https://www.youtube.com/watch?v=sJ3XShU8Ihg,sJ3XShU8Ihg,32.609,41.66,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0003.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0003.npz,,y hablo con gente que no es de argentina que son extranjeros ey pero argentina es peligroso no hay muchos robos y mismo a gente de argentina escucho decir eso muchas veces que te dicen que hay muchos robos y la realidad es que,,,,y hablo con gente que no es de argentina que son extranjeros ey pero argentina es peligroso no hay muchos robos y mismo a gente de argentina escucho decir eso muchas veces que te dicen que hay muchos robos y la realidad es que,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f24__ME_ROBAN_Y_CASI_ME_MATAN_StoryTime_LUCAS_CASTEL,f24::ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL::clip_0004,train,f24,ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL,https://www.youtube.com/watch?v=sJ3XShU8Ihg,sJ3XShU8Ihg,41.67,52.219,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0004.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0004.npz,,hay robos en todos los paises asi que bueno ya que estamos en el tema les vengo a contar mis experiencias con toda esta cosa maligna porque lamentablemente a lo largo de mi vida me quisieron robar varias veces les voy a contar una por ejemplo que,,,,hay robos en todos los paises asi que bueno ya que estamos en el tema les vengo a contar mis experiencias con toda esta cosa maligna porque lamentablemente a lo largo de mi vida me quisieron robar varias veces les voy a contar una por ejemplo que,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f24__ME_ROBAN_Y_CASI_ME_MATAN_StoryTime_LUCAS_CASTEL,f24::ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL::clip_0005,train,f24,ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL,https://www.youtube.com/watch?v=sJ3XShU8Ihg,sJ3XShU8Ihg,52.229,60.949,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0005.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0005.npz,,me paso en roma en italia fue super incomodo yo estaba con mi amigo mariano bondar y tipico de turista no llegas a un lugar y como que no te vas a dormir temprano queres recorrer te paseas de noche te paseas de dia asi,,,,me paso en roma en italia fue super incomodo yo estaba con mi amigo mariano bondar y tipico de turista no llegas a un lugar y como que no te vas a dormir temprano queres recorrer te paseas de noche te paseas de dia asi,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f24__ME_ROBAN_Y_CASI_ME_MATAN_StoryTime_LUCAS_CASTEL,f24::ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL::clip_0006,train,f24,ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL,https://www.youtube.com/watch?v=sJ3XShU8Ihg,sJ3XShU8Ihg,62.28,71.81,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0006.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0006.npz,,que bueno obviamente no nos fuimos a dormir temprano queriamos salir a caminar a recorrer porque estabamos en roma es un lugar la verdad muy lindo se hicieron las 3 de la mañana y dijimos ok vamos a caminar en roma asi que bueno empezamos,,,,que bueno obviamente no nos fuimos a dormir temprano queriamos salir a caminar a recorrer porque estabamos en roma es un lugar la verdad muy lindo se hicieron las 3 de la mañana y dijimos ok vamos a caminar en roma asi que bueno empezamos,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f24__ME_ROBAN_Y_CASI_ME_MATAN_StoryTime_LUCAS_CASTEL,f24::ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL::clip_0007,train,f24,ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL,https://www.youtube.com/watch?v=sJ3XShU8Ihg,sJ3XShU8Ihg,71.82,81.29,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0007.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0007.npz,,a caminar por roma taca taca taca nos preguntamos che sera peligroso este lugar le digo no pasa nada esta todo bien no habia nadie en la calle faltaba esa bola que va girando en el desierto nada mas los unicos,,,,a caminar por roma taca taca taca nos preguntamos che sera peligroso este lugar le digo no pasa nada esta todo bien no habia nadie en la calle faltaba esa bola que va girando en el desierto nada mas los unicos,existing_text,baseline_existing_only,low,0,high,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f24__ME_ROBAN_Y_CASI_ME_MATAN_StoryTime_LUCAS_CASTEL,f24::ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL::clip_0008,train,f24,ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL,https://www.youtube.com/watch?v=sJ3XShU8Ihg,sJ3XShU8Ihg,81.3,90.68,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0008.mp4,gs://labios-argentos-vsr-dataset/lip_rois/ME ROBAN Y CASI ME MATAN #StoryTime  LUCAS CASTEL/clip_0008.npz,,que aparecian que eran super molestos pero no se dan una idea de lo molestos que eran eran unos viejos de traje que te perseguian o sea salian de todos lados y te perseguian o sea parecian bots de un juego que los,,,,que aparecian que eran super molestos pero no se dan una idea de lo molestos que eran eran unos viejos de traje que te perseguian o sea salian de todos lados y te perseguian o sea parecian bots de un juego que los,existing_text,baseline_existing_only,low,0,medium,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
