dataset_group,video_id,clip_id,clip_name,model_role,model_name,device,compute_type,clip_video_path,clip_video_gcs_path,transcript_path,transcript_gcs_path,text,language,duration,status,notes
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0475,clip_0475,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0475.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0475.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0475.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0475.txt,"y después que llevan a esa medida de acción directa. No estuve en el episodio, o sea, me enteré después que había...",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0476,clip_0476,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0476.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0476.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0476.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0476.txt,ocurrido algo insisto con mi definición al principio el norte es el mismo,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0477,clip_0477,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0477.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0477.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0477.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0477.txt,Diferencias hay en todos los espacios. Yo siempre voy a preferir que...,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0478,clip_0478,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0478.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0478.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0478.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0478.txt,"que cualquier, donde no haya consentimiento, digamos, no haya...",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0479,clip_0479,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0479.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0479.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0479.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0479.txt,sentimiento en cuanto a la manera de encarar una situación o una idea o una bajada por,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0480,clip_0480,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0480.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0480.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0480.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0480.txt,política o una dirección política en un tema puntual? Yo siempre voy a apostar.,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0481,clip_0481,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0481.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0481.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0481.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0481.txt,a resolver las puertas adentro pero ¿sabes por qué? porque cuando salís de la cancha tienen que salir todos de la mano,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0482,clip_0482,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0482.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0482.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0482.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0482.txt,¿Por qué? Porque lo que están enfrente son los profesionales que manejaron la...,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0483,clip_0483,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0483.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0483.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0483.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0483.txt,Argentina en los últimos 70 años. Y en eso son expertos. Tanto pelea igual.,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0484,clip_0484,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0484.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0484.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0484.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0484.txt,"Dicen. Después, cuando hay que ir y poner el voto, se juntan todos y son...",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0485,clip_0485,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0485.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0485.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0485.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0485.txt,"peligrosos y han digamos, no hay que dejarles un minuto de respiro, con lo cual yo",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0486,clip_0486,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0486.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0486.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0486.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0486.txt,Quiero que puertas adentro nosotros tratemos de siempre de zanjar las diferencias de la...,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0487,clip_0487,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0487.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0487.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0487.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0487.txt,"mejor manera que podamos, nos damos un abrazo, un hurra, salimos todos de la cancha, sin",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0488,clip_0488,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0488.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0488.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0488.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0488.txt,"Mirar para el costado, mirar para adelante, mirar el rumbo que ha marcado el presidente. Así tenemos mi ley de Estados Unidos.",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0489,clip_0489,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0489.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0489.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0489.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0489.txt,"2031. O sea que no, ese episodio en particular, el que te estaba mencionando de pareja y",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0490,clip_0490,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0490.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0490.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0490.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0490.txt,"este muchacho, ¿te parece algo que no debería repetirse? Yo creo que las diferencias",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0491,clip_0491,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0491.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0491.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0491.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0491.txt,no son a cielo abierto siempre creo que cualquier,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0492,clip_0492,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0492.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0492.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0492.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0492.txt,"tipo de disputa, tiene que ser puertas adentro. Los trapitos al sol nunca.",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0493,clip_0493,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0493.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0493.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0493.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0493.txt,"nos agarramos, digamos, nos cacheteamos en un lugar cerrado, zanjamos la diferencia y nos damos vuelta porque la Argentina",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0494,clip_0494,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0494.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0494.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0494.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0494.txt,es mucho más importante o el rumbo ideológico que estableció Javier es mucho más importante,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0495,clip_0495,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0495.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0495.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0495.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0495.txt,"que cualquier diferencia puntual entre un integrante, otro integrante, otra facción, otro sector.",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0496,clip_0496,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0496.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0496.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0496.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0496.txt,Pero sí destaco que es fundamental el armado territorial y es importante el apoyo digital también.,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0497,clip_0497,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0497.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0497.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0497.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0497.txt,y tenemos que estar todos juntos. Uno es fundamental y el otro es importante. Los dos son importantes. Pero no puedes dejar el territorio...,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0498,clip_0498,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0498.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0498.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0498.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0498.txt,lo tendría que tener sí o sí. Y el digital también. Son una realidad. Todos tienen un teléfono en la mano.,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0499,clip_0499,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0499.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0499.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0499.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0499.txt,"¿Cómo no vas a llegar? Es más, gracias a esto es que podemos hoy...",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0500,clip_0500,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0500.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0500.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0500.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0500.txt,articular la mayoría de las fake news permanentes que se,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0501,clip_0501,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0501.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0501.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0501.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0501.txt,"que se están gestando todo el tiempo. A ver, si yo me tuviera que pasar...",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0502,clip_0502,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0502.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0502.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0502.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0502.txt,"personalmente, Martín Menem. Hoy diputado nacional, hoy presidente de la Cámara hasta fin de año y vemos que harán este...",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0503,clip_0503,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0503.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0503.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0503.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0503.txt,¿Vas a elegir? Lo que digan los colegas. Lo que digan los colegas no depende de mí.,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0504,clip_0504,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0504.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0504.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0504.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0504.txt,que él tiene que proponer y después los colegas votan. Yo soy víctima permanentemente.,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0505,clip_0505,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0505.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0505.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0505.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0505.txt,de un montón de estupideces. No tengo tiempo de contestar cuántas pavadas escriben. El otro día salió un,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0506,clip_0506,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0506.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0506.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0506.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0506.txt,delirante a decir que mi viejo cobró una jubilación o que cobró un retroactivo de 1.300 millones de pesos de ANSES.,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0507,clip_0507,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0507.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0507.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0507.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0507.txt,"y la han repetido hasta el cansancio. Ah, no la vi eso. Menos mal. Me la perdí. Menos mal. Y así...",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0508,clip_0508,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0508.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0508.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0508.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0508.txt,"permanentemente, si la cámara gasta en esto, gasta en lo otro que pagó",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0509,clip_0509,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0509.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0509.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0509.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0509.txt,La Cámara más austera de la historia. La Cámara de Diputados más austera de la historia.,es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0510,clip_0510,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0510.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0510.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0510.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0510.txt,"Vendimos autos, suspendimos salones VIP, bajamos cantidad de pasajes, eliminamos un contrato de alquiler con diputados.",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0511,clip_0511,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0511.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0511.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0511.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0511.txt,"Diputados TV, ahorramos más de 25.000 palos y están en un fondo de reserva.",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0512,clip_0512,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0512.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0512.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0512.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0512.txt,"Digo, estamos haciendo un modelo, hay 1.600 personas menos en la Cámara de Diputados, 1.000...",es,6.016,completed_asr,
argentina/new_discovery,jgp8WZvtkWU,new_discovery::jgp8WZvtkWU::clip_0513,clip_0513,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/jgp8WZvtkWU/clips_with_audio/clip_0513.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/jgp8WZvtkWU/clip_0513.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/jgp8WZvtkWU/clip_0513.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/jgp8WZvtkWU/clip_0513.txt,"600 personas, vos escuchaste algún problema o un quilombo, era gente que no venía a trabajar. O gente que...",es,6.016,completed_asr,
